,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,actual_c.4,pred_c.1,pred_c.2,pred_c.3,pred_c.4
0,XGBClassifier,50,0.097,SCH_GPAC,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.107,0.238,0.412,0.243
0,XGBClassifier,50,1.704,SCH_DyS,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.952,0.002,0.006,0.04
0,XGBClassifier,50,1.567,SCH_CC,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.0,0.98,0.0,0.02
0,XGBClassifier,50,1.283,SCH_MS,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.0,0.838,0.0,0.162
0,XGBClassifier,50,0.067,SCH_EM,news_popularity,0.1,0.19660771470873992,0.41568029964254444,0.28771198564871575,0.075,0.222,0.424,0.279
0,XGBClassifier,50,0.135,DySyn,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.12,0.259,0.333,0.287
0,XGBClassifier,50,0.11,DyS,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.1,0.26,0.34,0.3
0,XGBClassifier,50,0.128,DySyn+aMoSS,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.107,0.262,0.34,0.291
0,XGBClassifier,50,0.974,SCH_AC,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.0,0.734,0.0,0.266
0,XGBClassifier,50,0.08,SCH_GPAC,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.094,0.287,0.291,0.328
0,XGBClassifier,50,1.785,SCH_DyS,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.993,0.002,0.006,0.0
0,XGBClassifier,50,1.466,SCH_CC,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.0,0.98,0.0,0.02
0,XGBClassifier,50,1.064,SCH_MS,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.0,0.779,0.0,0.221
0,XGBClassifier,50,0.208,SCH_EM,news_popularity,0.1,0.24712312641404843,0.2976986538378858,0.3551782197480657,0.016,0.346,0.278,0.361
0,XGBClassifier,50,0.293,DySyn,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.118,0.225,0.284,0.373
0,XGBClassifier,50,0.287,DyS,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.1,0.24,0.28,0.38
0,XGBClassifier,50,0.312,DySyn+aMoSS,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.108,0.245,0.275,0.373
0,XGBClassifier,50,0.925,SCH_AC,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.0,0.559,0.173,0.268
0,XGBClassifier,50,0.279,SCH_GPAC,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.116,0.217,0.256,0.411
0,XGBClassifier,50,1.588,SCH_DyS,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.894,0.003,0.008,0.095
0,XGBClassifier,50,1.727,SCH_CC,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.0,0.96,0.0,0.04
0,XGBClassifier,50,1.201,SCH_MS,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.0,0.697,0.0,0.303
0,XGBClassifier,50,0.327,SCH_EM,news_popularity,0.1,0.09670557310281541,0.39574273406745053,0.4075516928297342,0.088,0.229,0.244,0.439
0,XGBClassifier,50,0.048,DySyn,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.095,0.01,0.343,0.552
0,XGBClassifier,50,0.096,DyS,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.1,0.0,0.32,0.58
0,XGBClassifier,50,0.077,DySyn+aMoSS,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.108,0.01,0.324,0.559
0,XGBClassifier,50,0.789,SCH_AC,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.0,0.381,0.381,0.237
0,XGBClassifier,50,0.046,SCH_GPAC,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.092,0.0,0.353,0.555
0,XGBClassifier,50,1.552,SCH_DyS,news_popularity,0.1,0.005894726073305029,0.361977099926683,0.532128174000012,0.876,0.002,0.008,0.114
