,scorer,Test_size,abs_error,quantifier,dataset,actual_c.0,actual_c.1,actual_c.2,pred_c.0,pred_c.1,pred_c.2
0,SVC,50,0.015,SCH_GPAC,nursery,0.1,0.3726279317974441,0.527372068202556,0.1,0.365,0.535
0,SVC,50,0.11,SCH_DyS,nursery,0.1,0.3726279317974441,0.527372068202556,0.084,0.427,0.488
0,SVC,50,0.025,SCH_CC,nursery,0.1,0.3726279317974441,0.527372068202556,0.1,0.36,0.54
0,SVC,50,0.706,SCH_MS,nursery,0.1,0.3726279317974441,0.527372068202556,0.453,0.252,0.295
0,SVC,50,0.031,SCH_EM,nursery,0.1,0.3726279317974441,0.527372068202556,0.1,0.357,0.543
0,SVC,50,0.298,DySyn,nursery,0.2,0.31510316160524465,0.48489683839475534,0.332,0.332,0.336
0,SVC,50,0.092,DyS,nursery,0.2,0.31510316160524465,0.48489683839475534,0.185,0.361,0.454
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.31510316160524465,0.48489683839475534,1.0,0.0,0.0
0,SVC,50,0.027,SCH_AC,nursery,0.2,0.31510316160524465,0.48489683839475534,0.196,0.306,0.499
0,SVC,50,0.064,SCH_GPAC,nursery,0.2,0.31510316160524465,0.48489683839475534,0.2,0.283,0.517
0,SVC,50,0.06,SCH_DyS,nursery,0.2,0.31510316160524465,0.48489683839475534,0.191,0.294,0.515
0,SVC,50,0.01,SCH_CC,nursery,0.2,0.31510316160524465,0.48489683839475534,0.2,0.32,0.48
0,SVC,50,0.629,SCH_MS,nursery,0.2,0.31510316160524465,0.48489683839475534,0.514,0.195,0.29
0,SVC,50,0.08,SCH_EM,nursery,0.2,0.31510316160524465,0.48489683839475534,0.198,0.277,0.525
0,SVC,50,0.683,DySyn,nursery,0.2,0.6831346101502488,0.11686538984975131,0.334,0.341,0.324
0,SVC,50,0.102,DyS,nursery,0.2,0.6831346101502488,0.11686538984975131,0.16,0.672,0.168
0,SVC,50,1.6,DySyn+aMoSS,nursery,0.2,0.6831346101502488,0.11686538984975131,1.0,0.0,0.0
0,SVC,50,0.074,SCH_AC,nursery,0.2,0.6831346101502488,0.11686538984975131,0.196,0.65,0.154
