,scorer,Test_size,abs_error,quantifier,dataset,actual_c.1,actual_c.2,actual_c.3,pred_c.1,pred_c.2,pred_c.3
0,XGBClassifier,50,0.344,DySyn+aMoSS,energy,0.1,0.273086007211805,0.6269139927881949,0.109,0.436,0.455
0,XGBClassifier,50,0.546,SCH_AC,energy,0.1,0.273086007211805,0.6269139927881949,0.179,0.0,0.821
0,XGBClassifier,50,0.334,SCH_GPAC,energy,0.1,0.273086007211805,0.6269139927881949,0.1,0.44,0.46
0,XGBClassifier,50,0.628,SCH_DyS,energy,0.1,0.273086007211805,0.6269139927881949,0.054,0.587,0.359
0,XGBClassifier,50,0.454,SCH_CC,energy,0.1,0.273086007211805,0.6269139927881949,0.1,0.5,0.4
0,XGBClassifier,50,0.746,SCH_MS,energy,0.1,0.273086007211805,0.6269139927881949,0.0,0.0,1.0
0,XGBClassifier,50,0.334,SCH_EM,energy,0.1,0.273086007211805,0.6269139927881949,0.1,0.44,0.46
0,XGBClassifier,50,0.197,DySyn,energy,0.1,0.19063422449585946,0.7093657755041405,0.111,0.278,0.611
0,XGBClassifier,50,0.139,DyS,energy,0.1,0.19063422449585946,0.7093657755041405,0.1,0.26,0.64
0,XGBClassifier,50,0.159,DySyn+aMoSS,energy,0.1,0.19063422449585946,0.7093657755041405,0.11,0.26,0.63
0,XGBClassifier,50,0.381,SCH_AC,energy,0.1,0.19063422449585946,0.7093657755041405,0.135,0.0,0.865
0,XGBClassifier,50,0.139,SCH_GPAC,energy,0.1,0.19063422449585946,0.7093657755041405,0.1,0.26,0.64
0,XGBClassifier,50,0.363,SCH_DyS,energy,0.1,0.19063422449585946,0.7093657755041405,0.036,0.372,0.592
0,XGBClassifier,50,0.219,SCH_CC,energy,0.1,0.19063422449585946,0.7093657755041405,0.12,0.28,0.6
0,XGBClassifier,50,0.581,SCH_MS,energy,0.1,0.19063422449585946,0.7093657755041405,0.0,0.0,1.0
0,XGBClassifier,50,0.139,SCH_EM,energy,0.1,0.19063422449585946,0.7093657755041405,0.1,0.26,0.64
0,XGBClassifier,50,0.081,DySyn,energy,0.1,0.7074285571318141,0.19257144286818592,0.108,0.667,0.225
0,XGBClassifier,50,0.055,DyS,energy,0.1,0.7074285571318141,0.19257144286818592,0.1,0.68,0.22
0,XGBClassifier,50,0.089,DySyn+aMoSS,energy,0.1,0.7074285571318141,0.19257144286818592,0.109,0.663,0.228
0,XGBClassifier,50,1.415,SCH_AC,energy,0.1,0.7074285571318141,0.19257144286818592,0.312,0.0,0.688
0,XGBClassifier,50,0.055,SCH_GPAC,energy,0.1,0.7074285571318141,0.19257144286818592,0.1,0.68,0.22
0,XGBClassifier,50,0.508,SCH_DyS,energy,0.1,0.7074285571318141,0.19257144286818592,0.354,0.626,0.02
0,XGBClassifier,50,0.015,SCH_CC,energy,0.1,0.7074285571318141,0.19257144286818592,0.1,0.7,0.2
0,XGBClassifier,50,0.299,SCH_MS,energy,0.1,0.7074285571318141,0.19257144286818592,0.19,0.558,0.252
0,XGBClassifier,50,0.055,SCH_EM,energy,0.1,0.7074285571318141,0.19257144286818592,0.1,0.68,0.22
0,XGBClassifier,50,0.133,DySyn,energy,0.2,0.3602963497606851,0.43970365023931496,0.216,0.294,0.49
0,XGBClassifier,50,0.161,DyS,energy,0.2,0.3602963497606851,0.43970365023931496,0.2,0.28,0.52
0,XGBClassifier,50,0.153,DySyn+aMoSS,energy,0.2,0.3602963497606851,0.43970365023931496,0.206,0.284,0.51
0,XGBClassifier,50,0.721,SCH_AC,energy,0.2,0.3602963497606851,0.43970365023931496,0.278,0.0,0.722
0,XGBClassifier,50,0.161,SCH_GPAC,energy,0.2,0.3602963497606851,0.43970365023931496,0.2,0.28,0.52
0,XGBClassifier,50,0.672,SCH_DyS,energy,0.2,0.3602963497606851,0.43970365023931496,0.224,0.672,0.103
0,XGBClassifier,50,0.121,SCH_CC,energy,0.2,0.3602963497606851,0.43970365023931496,0.22,0.3,0.48
0,XGBClassifier,50,1.121,SCH_MS,energy,0.2,0.3602963497606851,0.43970365023931496,0.0,0.0,1.0
0,XGBClassifier,50,0.161,SCH_EM,energy,0.2,0.3602963497606851,0.43970365023931496,0.2,0.28,0.52
0,XGBClassifier,50,0.231,DySyn,energy,0.2,0.3344106761111405,0.46558932388885954,0.223,0.427,0.35
0,XGBClassifier,50,0.171,DyS,energy,0.2,0.3344106761111405,0.46558932388885954,0.2,0.42,0.38
0,XGBClassifier,50,0.179,DySyn+aMoSS,energy,0.2,0.3344106761111405,0.46558932388885954,0.208,0.416,0.376
0,XGBClassifier,50,0.669,SCH_AC,energy,0.2,0.3344106761111405,0.46558932388885954,0.345,0.0,0.655
0,XGBClassifier,50,0.171,SCH_GPAC,energy,0.2,0.3344106761111405,0.46558932388885954,0.2,0.42,0.38
0,XGBClassifier,50,0.69,SCH_DyS,energy,0.2,0.3344106761111405,0.46558932388885954,0.277,0.603,0.121
0,XGBClassifier,50,0.211,SCH_CC,energy,0.2,0.3344106761111405,0.46558932388885954,0.22,0.42,0.36
0,XGBClassifier,50,0.642,SCH_MS,energy,0.2,0.3344106761111405,0.46558932388885954,0.137,0.077,0.787
0,XGBClassifier,50,0.171,SCH_EM,energy,0.2,0.3344106761111405,0.46558932388885954,0.2,0.42,0.38
0,XGBClassifier,50,0.136,DySyn,energy,0.2,0.5272021378098529,0.2727978621901472,0.22,0.459,0.321
0,XGBClassifier,50,0.054,DyS,energy,0.2,0.5272021378098529,0.2727978621901472,0.2,0.5,0.3
0,XGBClassifier,50,0.064,DySyn+aMoSS,energy,0.2,0.5272021378098529,0.2727978621901472,0.208,0.495,0.297
0,XGBClassifier,50,1.054,SCH_AC,energy,0.2,0.5272021378098529,0.2727978621901472,0.4,0.0,0.6
0,XGBClassifier,50,0.054,SCH_GPAC,energy,0.2,0.5272021378098529,0.2727978621901472,0.2,0.5,0.3
0,XGBClassifier,50,0.49,SCH_DyS,energy,0.2,0.5272021378098529,0.2727978621901472,0.429,0.543,0.028
0,XGBClassifier,50,0.134,SCH_CC,energy,0.2,0.5272021378098529,0.2727978621901472,0.24,0.46,0.3
0,XGBClassifier,50,1.054,SCH_MS,energy,0.2,0.5272021378098529,0.2727978621901472,0.359,0.0,0.641
0,XGBClassifier,50,0.054,SCH_EM,energy,0.2,0.5272021378098529,0.2727978621901472,0.2,0.5,0.3
0,XGBClassifier,50,0.029,DySyn,energy,0.2,0.19473157349011838,0.6052684265098817,0.2,0.18,0.62
0,XGBClassifier,50,0.069,DyS,energy,0.2,0.19473157349011838,0.6052684265098817,0.2,0.16,0.64
0,XGBClassifier,50,0.055,DySyn+aMoSS,energy,0.2,0.19473157349011838,0.6052684265098817,0.206,0.167,0.627
0,XGBClassifier,50,0.389,SCH_AC,energy,0.2,0.19473157349011838,0.6052684265098817,0.238,0.0,0.762
0,XGBClassifier,50,0.069,SCH_GPAC,energy,0.2,0.19473157349011838,0.6052684265098817,0.2,0.16,0.64
0,XGBClassifier,50,0.385,SCH_DyS,energy,0.2,0.19473157349011838,0.6052684265098817,0.095,0.387,0.518
0,XGBClassifier,50,0.029,SCH_CC,energy,0.2,0.19473157349011838,0.6052684265098817,0.2,0.18,0.62
0,XGBClassifier,50,0.789,SCH_MS,energy,0.2,0.19473157349011838,0.6052684265098817,0.0,0.0,1.0
0,XGBClassifier,50,0.069,SCH_EM,energy,0.2,0.19473157349011838,0.6052684265098817,0.2,0.16,0.64
0,XGBClassifier,50,0.01,DySyn,energy,0.2,0.3560796990525262,0.44392030094747387,0.196,0.355,0.449
0,XGBClassifier,50,0.032,DyS,energy,0.2,0.3560796990525262,0.44392030094747387,0.2,0.34,0.46
0,XGBClassifier,50,0.038,DySyn+aMoSS,energy,0.2,0.3560796990525262,0.44392030094747387,0.208,0.337,0.455
0,XGBClassifier,50,0.712,SCH_AC,energy,0.2,0.3560796990525262,0.44392030094747387,0.303,0.0,0.697
0,XGBClassifier,50,0.032,SCH_GPAC,energy,0.2,0.3560796990525262,0.44392030094747387,0.2,0.34,0.46
0,XGBClassifier,50,0.578,SCH_DyS,energy,0.2,0.3560796990525262,0.44392030094747387,0.275,0.57,0.155
0,XGBClassifier,50,0.128,SCH_CC,energy,0.2,0.3560796990525262,0.44392030094747387,0.22,0.4,0.38
